Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053250543783,title,ti,,,"High Back Dining Chairs, Modern Upholstered Linen Fabric Accent Chairs with Metal Legs for Kitchen, Set of 4, White",ከፍተኛ ዝበለ ዝርግህ መንበር መብልዒ፣ ዘመናዊ ብሊነን ጨርቂ ዝተሸፈነ ውቁብ መንበር ምስ ብረታዊ እግሪ ንኽሽን ክፍሊ፣ ስብስብ 4፣ ጻዕዳ
PRODUCT,'11053250543783,body_html,ti,,,"<p>These dining chairs can be used to decorate your kitchen counter or accommodate guests. The classic and simple design complements various stylish home setups. Steel construction ensures exceptional comfort with soft cushioned seats and linen fabric. The high back provides excellent lumbar support, and steel legs enhance stability and durability.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Packaged in a set of 4</li>
<li>• High-back armless chairs offer excellent lumbar support</li>
<li>• Channel tufting enhances the modern look</li>
<li>• Linen fabric cover ensures breathability</li>
<li>• Powder-coated steel legs add to stability and durability</li>
<li>• Assembly required for chair legs</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White</li>
<li>• Materials: Linen, Steel</li>
<li>• Overall Dimensions: 16.1"" W x 19.7"" D x 38.2"" H (41 x 50 x 97 cm)</li>
<li>• Seat Size: 16.1"" W x 16.5"" D x 18.5"" H (41 x 42 x 47 cm)</li>
<li>• Back Size: 20.5"" L x 14.2"" W (52 x 36 cm)</li>
<li>• Weight Capacity: 264lbs (120 kg)</li>
<li>• Item Code: 835-483V01WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 4 x Dining Chair</li>
<li>• 1 x Manual</li>
</ul>","<p>እዚኣቶም መኣዲ መንበር ንኽሽኖ ኽፍሊ ንምስራሕ ወይ ንጋቶች ንምቕባል ክትጥቀሙሎም ትኽእሉ። እቲ ክላሲክን ቀሊልን ዲዛይን ምስ ዝተፈላለዩ ስታይላዊ ገዛዊ ምድላው ይሰማማዕ። ሃውሪ ህንጸት ምስ ለስለስ ዝበሉ መቐመጢታትን በረድ ጨርቅን ልዑል ምቾት የረጋግጽ። እቲ ልዑል ዝበለ ድሕረ በትሪ ንላዕለዋይ ማእከላይ ድሕሪት ዝምህር ድጋፍ ይህብ፣ እቶም ሃውሪ እግሪታት ድማ ንምረጋገጽን ንምጽንዓትን የጠንክሩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ብሰንኩል 4 ተዳሊኡ ይቕረብ</li>
<li>• ልዑል ድሕረ በትሪ ዘለዎም ክንዲ ኢድ ዘይብሎም መንበራት ልዑል ማእከላይ ድሕሪት ድጋፍ ይህቡ</li>
<li>• ቻነል ቱፍቲንግ ነቲ ዘመናዊ መልክዕ የማዕብል</li>
<li>• በረድ ጨርቅ መሸፈኒ ንምንፋስ ዘሎ ብቕዓት የረጋግጽ</li>
<li>• ብዱብ ተሸፍኖም ሃውሪ እግሪታት ንምረጋገጽን ንምጽንዓትን ይውስኹ</li>
<li>• ንእግሪ መንበር ምትካል የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጻዕዳ</li>
<li>• ውሕዱ ነገራት፦ በረድ ጨርቅ፣ ሃውሪ</li>
<li>• ልኡኽ ልክዕ መጠን፦ 16.1"" ወርዲ x 19.7"" ጥልቀት x 38.2"" ቁመት (41 x 50 x 97 ሳ.ሜ)</li>
<li>• መቐመጢ መጠን፦ 16.1"" ወርዲ x 16.5"" ጥልቀት x 18.5"" ቁመት (41 x 42 x 47 ሳ.ሜ)</li>
<li>• ድሕረ በትሪ መጠን፦ 20.5"" ንውሓት x 14.2"" ወርዲ (52 x 36 ሳ.ሜ)</li>
<li>• ክብደት ዝምህር ምኽንያት፦ 264 ፓውንድ (120 ኪሎ ግራም)</li>
<li>• ዕቃ ኮድ፦ 835-483V01WT</li>
</ul><h3>ፓኬጅ ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 4 x መኣዲ መንበር</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053250543783,handle,ti,,,high-back-dining-chairs-modern-upholstered-linen-fabric-accent-chairs-with-metal-legs-for-kitchen-set-of,high-back-dining-chairs-modern-upholstered-linen-fabric-accent-chairs-with-metal-legs-for-kitchen-set-of
PRODUCT,'11053250543783,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053250609319,title,ti,,,"39"" Vintage Console Table, Narrow Entryway Table with Drawers, Storage Shelf for Behind Couch, Living Room, Hallway, Bedroom, Brown","39"" ጥንታዊ ኮንሶል ጣውላ፣ ጠባብ መእተዊ ጣውላ ምስ መሳልባታት፣ መዕቆቢ መደርደሪ ንድሕሪ ሶፋ፣ ክፍሊ መንበር፣ መገሻ፣ ክፍሊ ድቃስ፣ ቡናዊ"
PRODUCT,'11053250609319,body_html,ti,,,"<p>This retro wood grain finishes [BRAND NAME] wall table will go great with your current decor! Keep your entrance neat and clean, and it has two pull-out drawers, a large tabletop, and a bottom display shelf. It works well as a console table, storage table, or display table to complement your home decor with its classic style. This hallway storage is constructed of solid particleboard and a durable metal frame that will last a long time. Take a look at this hall table and see how it can bring you joy.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Vintage style perfectly suits for living room, bedroom, entryway and more</li>
<li>• 2 drawers, a tabletop, and an open shelf, provide sufficient storage spaces</li>
<li>• Black metal frame and retro wood grain panel endows a sleek and smooth look</li>
<li>• Solid particle board and sturdy metal frame ensures stability</li>
<li>• Anti-toppling device and wall-mounted accessories included for extra security</li>
<li>• Worked as a console table, sofa table, display table in your home</li>
<li>• Elevated base allows for easy clean-up</li>
<li>• Assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: Brown</li>
<li>• Material: Particleboard</li>
<li>Metal</li>
<li>• Overall Dimensions: 39.25""L x 13.75""W x 30""H</li>
<li>• Desktop Size: 39.25""L x 13.75""W</li>
<li>• Drawer Interior Size: 16.75""W x 11.5""D x 3.25""H</li>
<li>• Shelf Storage Size: 39.25""L x 13.5""W x 19.25""H</li>
<li>• Shelf Height (from floor): 3.5""</li>
<li>• Weight Capacity: 66lbs(Overall), 22lbs(Tabletop), 22lbs(Bottom Shelf), 11lbs(Each Drawer)</li>
<li>• Item Label: 837-177</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Console Table</li>
<li>• 1 x Manual</li>
</ul>","<p>እዚ ናይ ጥንታዊ ዕጨይሽ ምውዳብ ዘለዎ [ስም ብራንድ] መዓርግ ናይ ግድግዳ ጣውላ ምስ ሕጂ ዘለዎ ምንጻፍ ከምኡ’ውን ኪሰማማዕ እዩ! ናብቲ መእተዊ ቦታ ንጹህን ጽሩይን ኪገብሮ ይኽእል፣ ክልተ ዝሳሕቡ መሳልብታት፣ ዓቢ ጠረጴዛን ታሕታዊ መርኣዪ መደርደሪን ኣለዎ። ከም ኮንሶል ጣውላ፣ መደርደሪ ጣውላ፣ ወይ መርኣዪ ጣውላ ብምግልጋል ንምንጻፍ ቤትካ ብናይ ክላሲክ ዘይቱ ኪውስኽ ይኽእል። እዚ ናይ መግቢ መደርደሪ ካብ ጽኑዕ ፓርቲክልቦርድን ዘይተበላሽዕ ብረታዊ ፍሬምን ተሰሪሑ፣ ንነዊሕ ግዜ ኪነብር ይኽእል እዩ። ነዚ ናይ መግቢ ጣውላ ተመልከቶ ከመይ ገይሩ ሓጐስ ከም ዜምጽኣልካ ርአ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ናይ ጥንታዊ ዘይቱ ንክፍል መነብሪ፣ መደቀሲ፣ መእተዊን ካልእን ብሩኽ ይበሃል</li>
<li>• 2 መሳልብታት፣ ጠረጴዛን ክፉት መደርደሪን፣ በቂ ናይ መደርደሪ ቦታ ይህቡ</li>
<li>• ጸሊም ብረታዊ ፍሬምን ናይ ጥንታዊ ዕጨይሽ ምውዳብ ፓነልን ለይቲን ለይቲን መልክዕ ይህቡ</li>
<li>• ጽኑዕ ፓርቲክልቦርድን ዘይተበላሽዕ ብረታዊ ፍሬምን ረጋ ምባል የረጋግጹ</li>
<li>• ንውሓፍ ዘይተበላሽዕ መሳርሒን ናይ ግድግዳ መልሓይ መሳርሒታትን ንውሓፍ ደህንነት ተሓቲሞም ኣለዉ</li>
<li>• ከም ኮንሶል ጣውላ፣ ሶፋ ጣውላ፣ መርኣዪ ጣውላ ኣብ ቤትካ ይዓዪ</li>
<li>• ዝለዓለ መሰረት ንቐሊል ጽራይ ይሕግዝ</li>
<li>• ምጥቃም የድሊ</li>
</ul><h3> ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ቡናዊ</li>
<li>• ውሕደ ነገር፦ ፓርቲክልቦርድ</li>
<li>ብረት</li>
<li>• ልክዕ መጠን፦ 39.25""ል እ 13.75""ልፍ እ 30""ል</li>
<li>• መጠን ጠረጴዛ፦ 39.25""ል እ 13.75""ልፍ</li>
<li>• ውሽጣዊ መጠን መሳልብ፦ 16.75""ልፍ እ 11.5""ዕ እ 3.25""ል</li>
<li>• መጠን መደርደሪ መደርደሪ፦ 39.25""ል እ 13.5""ልፍ እ 19.25""ል</li>
<li>• ቁመት መደርደሪ (ካብ ምድሪ)፦ 3.5""</li>
<li>• ዓቕሚ ምኽዳን፦ 66 ፓውንድ (ልሙድ)፣ 22 ፓውንድ (ጠረጴዛ)፣ 22 ፓውንድ (ታሕታይ መደርደሪ)፣ 11 ፓውንድ (ነፍሲ ወከፍ መሳልብ)</li>
<li>• መለለይ ዕቃ፦ 837-177</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ኮንሶል ጣውላ</li>
<li>• 1 x መምርሒ</li>
</ul>"
PRODUCT,'11053250609319,handle,ti,,,vintage-console-table-narrow-entryway-table-with-storage-for-behind-couch-living-room-hallway-bedroom,vintage-console-table-narrow-entryway-table-with-storage-for-behind-couch-living-room-hallway-bedroom
PRODUCT,'11053250609319,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053250642087,title,ti,,,"Modern Counter Bar Stools Tufted Upholstered Counter Chairs Set of 2 for Kitchen, Beige",ዘመናዊ ተቃራኒ ባር መንበር ቱፍትድ ኡፖልስተርድ ተቃራኒ መንበር ስብስብ 2 ንክሽን ቢጂ
PRODUCT,'11053250642087,body_html,ti,,,"<p>Accent your kitchen counter or provide a cozy spot for your guests with this [BRAND NAME] bar height barstools! The modern and contemporary bar stools with back complements your home décor, while the elegant wingback and tufted backrest adds style and flair. These bar height stools have a backrest and a footrest to keep your body relaxed and supported while you lounge.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Packaged in a set of 2</li>
<li>• Classic tufting dresses up elegant wingback</li>
<li>• Sinuous spring &amp; elastic webbing system for bouncy cushions</li>
<li>• The footrest helps in keeping a relaxed body posture</li>
<li>• Linen-touch polyester fabric and rubberwood legs for easy cleaning and stability</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: Beige</li>
<li>• Material: Linen-touch Polyester, Rubberwood</li>
<li>• Overall Dimensions: 18.5""W x 19.75""D x 39.75""H</li>
<li>• Seat Size: 18.5""W x 16.25""D.</li>
<li>• Seat Height: 26.5""</li>
<li>• Back Size: 16.5""W x 18.5""L</li>
<li>• Weight Capacity: 264lbs</li>
<li>• Item Label: 835-485CW</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>2 x Stools</li>
<li>1 x Manual</li>
</ul>",<p>ንኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽነ ኽሽ
PRODUCT,'11053250642087,handle,ti,,,modern-counter-bar-stools-tufted-upholstered-counter-chairs-set-of-for-kitchen-beige,modern-counter-bar-stools-tufted-upholstered-counter-chairs-set-of-for-kitchen-beige
PRODUCT,'11053250642087,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053250674855,title,ti,,,"2 Tier Side Table, Set of 2, Narrow Tall End Table with Drawer and Shelf, Slim Wooden Nightstand for Living Room, Bedroom, Hallway, White",2 ደረጃ ጎን ጠረጴዛ፣ ስብስብ 2፣ ጠባብ ቁመታዊ መወዳእታ ጠረጴዛ ምስ መሳልብን መደርደሪን፣ ቀጠን ዛዕማዊ ለይቲ ጠረጴዛ ንኣጋእሽቲ ክፍሊ፣ ድቃስ ክፍሊ፣ መግቢ ቤት፣ ጻዕዳ
PRODUCT,'11053250674855,body_html,ti,,,"<p>Tall, slim and stylish! This end tables with storage from [BRAND NAME] brings a charming design element to any room. It features a drawer for daily necessaries, an open shelf for magazines, plus a countertop for plants, photo frames, or other decorations. Besides, it can also be used as a sofa side table in the living room, an entryway table in the hallway or a plant stand on the balcony or porch. These side tables with storage are able to bring elegance and usefulness to your living space.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Modern and elegant design makes the set of 2 side tables fit any decor</li>
<li>• A desktop, a drawer and shelf provide ample storage space</li>
<li>• Quality MDF board can ensure your daily use</li>
<li>• Exquisite semicircular metal handle are for convenient opening and closing</li>
<li>• The surface is easy to be wiped clean with damp cloth</li>
<li>• The elevated design is easy for you to clean</li>
<li>• The anti-tipping device adds more stability and security</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: White</li>
<li>• Material: MDF</li>
<li>• Overall Dimensions: 11.8"" L x 11.8"" W x 29.5"" H (30 x 30 x 75 cm)</li>
<li>• Drawer Inner Size: 7.3"" L x 9.3"" W x 3.3"" H (18.5 x 23.5 x 8.5 cm)</li>
<li>• Shelf Size: 10.6"" L x 10.6"" W x 12.8"" H (27 x 27 x 32.5 cm)</li>
<li>• Shelf to Floor: 9.8"" (25 cm)</li>
<li>• Weight Capacity: 33lbs (15 kg) (total), 11lbs (5 kg) (drawer/shelf)</li>
<li>• Item Label: 838-131</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2 x Side Table</li>
<li>• 1 x Manual</li>
</ul>","<p>ቁመኛ፣ ቀጠንቲልን ዘውትር ዘለዎም! እዚ ኣብ [BRAND NAME] ዝተሰርሐ መደርደሪ ዘለዎ ጨንፈር ጠረጴዛታት ንኸነይቲ ክፍሊ ማራኺ ዲዛይን የምጽእ። ንመዓልታዊ ኣገልግሎት ዝኸውን መሳልብ፣ ንመጽሓፍቲ ዝኸውን ክፍቲ መደርደሪ፣ ከምኡውን ንተኽልታት፣ ፎቶ ፍሬምታት፥ ወይ ካልእ ምኽሳብ ዝኸውን ላዕላይ ገጽ ኣለዎ። ብዘይካዚ፣ ኣብ ሳሎን ከም ጎናዊ ጠረጴዛ፣ ኣብ መግቢ ክፍሊ ከም መእተዊ ጠረጴዛ፥ ወይ ኣብ በረንዳ ወይ ገላገላ ከም ተኽሊ መቝጻዒ ክትጥቀመሉ ትኽእል። እዚ መደርደሪ ዘለዎም ጎናዊ ጠረጴዛታት ናብ ናብራኻ ውበትን ጠቓሚነትን ኬምጽኡ ይኽእሉ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ዘመናዊን ምሉእ ውበት ዘለዎን ዲዛይን ነዞም 2 ጎናዊ ጠረጴዛታት ምስ ከነይቲ ምኽሳብ ክሳማመዱ ይገብሮም</li>
<li>• ላዕላይ ገጽ፣ መሳልብን መደርደርን ብዙሕ መደርደሪ ቦታ ይህቡ</li>
<li>• ጥራት ዘለዎ MDF ቦርድ ንመዓልታዊ ኣጠቓቕማኻ የረጋግጽ</li>
<li>• ምሉእ ክብ ዝበለ ማዕድን መያዝ ንምኽፋትን ምዕጻውን ዘመቺ እዩ</li>
<li>• ገጹ ብርጥብ ጨርቂ ብቐሊሉ ክጽረይ ይከኣል</li>
<li>• ልዕል ዝበለ ዲዛይን ንምጽራይ ቀሊል እዩ</li>
<li>• ናይ ምውዳቕ መከላኸሊ መሳርሒ ተወሳኺ ረጋጋእን ውሕስነትን ይህብ</li>
<li>• ምጥቃም የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጻዕዳ</li>
<li>• ቁሳቁስ፦ MDF</li>
<li>• ልክዕ መጠን፦ 30 ሳ.ሜ x 30 ሳ.ሜ x 75 ሳ.ሜ (11.8"" L x 11.8"" W x 29.5"" H)</li>
<li>• ናይ ውሽጢ መሳልብ መጠን፦ 18.5 ሳ.ሜ x 23.5 ሳ.ሜ x 8.5 ሳ.ሜ (7.3"" L x 9.3"" W x 3.3"" H)</li>
<li>• መጠን መደርደሪ፦ 27 ሳ.ሜ x 27 ሳ.ሜ x 32.5 ሳ.ሜ (10.6"" L x 10.6"" W x 12.8"" H)</li>
<li>• ካብ መደርደሪ ክሳብ ምድሪ፦ 25 ሳ.ሜ (9.8"")</li>
<li>• ዝምዘን ዓቕሚ፦ 15 ኪ.ግ (33 ፓውንድ) (ጠቕላላ)፣ 5 ኪ.ግ (11 ፓውንድ) (መሳልብ/መደርደሪ)</li>
<li>• ናይ ዕቃ መለለዪ፦ 838-131</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2 ጎናዊ ጠረጴዛ</li>
<li>• 1 መምርሒ መጽሓፍ</li>
</ul>"
