Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
-6-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-black,MERGE, 6-Bike Bicycle Floor Parking Rack Cycling Storage Stand Ground Mount Garage Organizer for Indoor and Outdoor Use Black,"<p>This garage bike rack from [BRAND NAME] is made from heavy duty steel with rust-proof powder coating for sturdy construction to enable your long term use. You can park several bikes at the same time or just transform it into a single bicycle rack as you need. It's very easy to install and disassemble, fits the vast majority of bike tyres and it can be floor or wall mounted. Keep your bikes in order while saving space with this bike storage rack.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Made from heavy duty steel for long term durability</li><li>• You can transform it into a single bike parking rack</li><li>• Surface is galvanized for protection, outdoor and long term use</li><li>• Space saving and lightweight item</li><li>• Easy to use and clean</li><li>• Great for storing bikes securely in sheds, garages and garden or the workplace etc</li><li>• Requires simple assembly</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel</li><li>• Colour: Black</li><li>• Overall Dimension: 70.5' L x 13' W x 10.6' H /179L x 33W x 27H cm</li><li>• Spacing between Tyre Pipes: 2.6'/6.5 cm</li><li>• Spacing between Tyre Racks: 10'/25.5 cm</li><li>• Round Pipe Size: Φ0.6' x 0.4' H /Φ1.6  x 1H cm</li><li>• Square Pipe Dimension: 1.2' L x 1.2' W x 0.4' H /3L x 3W x 1H cm</li><li>• Suitable for holding 6 bikes securely in space efficient way</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Bike Parking Stand</li><li>1 x Manual</li></ul>","دراجة حامل أرضي, Bicycle Floor Rack, ምድራዊ ብሽክለታ መደርደሪያ, حامل أدوات المرآب, Garage Storage Organizer, ጋራዥ ማከማቻ መደርደሪያ, تخزين المعدات الرياضية, Sports Equipment Storage, ስፖርት መሳሪያታት መደርደሪያ, منظم خارجي, Outdoor Organizer, ውጻኣዊ መደርደሪያ, منتجات الصلب, Steel Products, የብረት ምርታት",Sports & Recreation,Color,Black,Size,6-Bike,AA0-026V01BK,89.99,shopify,152,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/05/30/EDHde71972000b63f.jpg,1
-6-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/05/30/EDHde71972000b63f.jpg,2
-6-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/bFx631194939c82ae.jpg,3
-6-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/AOO513194939c82ae.jpg,4
-6-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/mB10b9194939c82ae.jpg,5
-5-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE, 5-Bike Bicycle Floor Parking Rack Cycling Storage Stand Ground Mount Garage Organizer for Indoor and Outdoor Use Silver,"<p>This garage bike rack from [BRAND NAME] is made from heavy duty steel with rust-proof powder coating for stable construction to enable your long-term use. You can park several bikes at the same time or just transform it into a single bicycle rack as you need. It's very easy to install and disassemble, fits the vast majority of bike tyres and it can be floor or wall mounted. Keep your bikes in order while saving space with this bike storage rack.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Made from heavy duty steel for long term durability</li><li>• You can transform it into a single bike parking rack</li><li>• Surface is galvanized for protection, outdoor and long term use</li><li>• Space saving and lightweight item</li><li>• Easy to use and clean</li><li>• Great for storing bikes securely in sheds, garages and garden or the workplace etc</li><li>• Requires simple assembly</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel</li><li>• Colour: Silver</li><li>• Overall Dimension: 57.1' W x 13' D x 10.6' H /145W x 33D x 27H cm</li><li>• Spacing between Tyre Pipes: 2.6'/6.5 cm</li><li>• Spacing between Tyre Racks: 10'/25.5 cm</li><li>• Round Pipe Size: Φ0.6' x 0.4' H /Φ1.6  x 1H cm</li><li>• Square Pipe Dimension: 1.2' L x 1.2' W x 0.4' H /3L x 3W x 1H cm</li><li>• Suitable for holding 5 bikes securely in space efficient way</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Stationary Bike Stand;</li></ul>","حامل دراجات أرضي, Bike floor stand, መደርደሪያ ብሽክለታ, رف تخزين للدراجات, Bicycle storage rack, መደርደሪያ ብሽክለታ, حامل دراجات معدني, Metal bike rack, ብረት መደርደሪያ, حامل دراجات خارجي, Outdoor bike organizer, ውጭ መደርደሪያ, منظم جراج, Garage storage organizer, ጋራዥ መደርደሪያ, حامل دراجات متعدد, Multi-bike parking stand, ብዙ ብሽክለታ",Sports & Recreation,Color,Silver,Size,5 Bikes,AA0-025V01SR,74.99,shopify,96,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/06/18/AYG5191978391dac5.jpg,1
-5-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/18/AYG5191978391dac5.jpg,2
-5-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/Byh81319495c26594.jpg,3
-5-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/89Fc8e19495c26594.jpg,4
-5-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/pEed1519495c26594.jpg,5
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,Soozier 4-Bike Bicycle Floor Parking Rack Cycling Storage Stand Garage Organizer for Indoor and Outdoor Use Black,"<p>This garage bike rack is made from heavy duty steel with rust-proof powder coating for stable construction to enable your long-term use. You can park several bikes at the same time or just transform it into a single bicycle rack as you need. It's very easy to install and disassemble, fits the vast majority of bike tyres and it can be floor or wall mounted. Keep your bikes in order while saving space with this bike storage rack.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Made from heavy duty steel for long term durability</li><li>• You can transform it into a single bike parking rack</li><li>• Surface is galvanized for protection, outdoor and long term use</li><li>• Space saving and lightweight item</li><li>• Easy to use and clean</li><li>• Great for storing bikes securely in sheds, garages and garden or the workplace etc</li><li>• Requires simple assembly</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel</li><li>• Colour: Black</li><li>• Overall Dimension: 43.3' W x 13' D x 10.6' H /110W x 33D x 27H cm</li><li>• Spacing between Tyre Pipes: 2.6'/6.5 cm</li><li>• Spacing between Tyre Racks: 10'/25.5 cm</li><li>• Round Pipe Size: Φ0.6' x 0.4' H /Φ1.6  x 1H cm</li><li>• Square Pipe Dimension: 1.2' L x 1.2' W x 0.4' H /3L x 3W x 1H cm</li><li>• Suitable for holding 4 bikes securely in space efficient way</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Stationary Bike Stand;</li></ul>","Bicycle rack,حامل دراجات,መደርደሪ ብሽክሌት,Garage storage,تخزين المرآب,መደርደሪ ጋራዥ,Floor stand,حامل أرضي,መደርደሪ መሬት,Indoor organizer,منظم داخلي,መዳረሻ ውስጥ,Outdoor use,استخدام خارجي,ኣብ ውሽጢ ወይ ደገ,Heavy duty steel,صلب متين,ሓይል ዘለዎ ሽቶ",Sports & Recreation,Color,Black,Size,"43.3"" W x 13"" D x 10.6"" H",AA0-024V01BK,62.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/05/30/1lO55d19720a9b71b.jpg,1
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/05/30/1lO55d19720a9b71b.jpg,2
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2024/04/03/SmXf1d18ea21da63e.jpg,3
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2023/03/25/TDQa0918719db9bff.jpg,4
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2023/03/25/09h88c18719db9bff.jpg,5
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,Soozier 4-Bike Bicycle Floor Parking Rack Cycling Storage Stand Garage Organizer for Indoor and Outdoor Use Silver,"<p>This garage bike rack is made from heavy duty steel with rust-proof powder coating for stable construction to enable your long-term use. You can park several bikes at the same time or just transform it into a single bicycle rack as you need. It's very easy to install and disassemble, fits the vast majority of bike tyres and it can be floor or wall mounted. Keep your bikes in order while saving space with this bike storage rack.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Made from heavy duty steel for long term durability</li><li>• You can transform it into a single bike parking rack</li><li>• Surface is galvanized for protection, outdoor and long term use</li><li>• Space saving and lightweight item</li><li>• Easy to use and clean</li><li>• Great for storing bikes securely in sheds, garages and garden or the workplace etc</li><li>• Requires simple assembly</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel</li><li>• Colour: Silver</li><li>• Overall Dimension: 43.3'W x 13'D x 10.6'H /110W x 33D x 27H cm</li><li>• Spacing between Tyre Pipes: 2.6'/6.5 cm</li><li>• Spacing between Tyre Racks: 10'/25.5 cm</li><li>• Suitable for holding 4 bikes securely in space efficient way</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Stationary Bike Stand</li></ul>","دراجة حامل, Bicycle Rack, ብሽክሌት መቁመርያ, تخزين دراجات, Bicycle Storage, መደርደሪያ ብሽክሌት, حامل أرضي, Floor Stand, መሬታዊ ቆሞ, منظم جراج, Garage Organizer, ጋራዥ አደራጅ, حديد متين, Heavy Duty Steel, ብረት ጠንካራ, مضاد للصدأ, Rust Proof, ዝገት መከላከል",Sports & Recreation,Color,Silver,Size,"43.3"" W x 13"" D x 10.6"" H",AA0-024V01SR,58.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/lRwe3519492e6e452.jpg,1
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/lRwe3519492e6e452.jpg,2
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/BsWcdd19492e6e452.jpg,3
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/exgd4819492e6e452.jpg,4
soozier-4-bike-bicycle-floor-parking-rack-cycling-storage-stand-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/RgI38719492e6e452.jpg,5
-3-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE, 3-Bike Bicycle Floor Parking Rack Cycling Storage Stand Ground Mount Garage Organizer for Indoor and Outdoor Use Silver,"<p>This garage bike rack from [BRAND NAME] is made from heavy duty steel with rust-proof powder coating for stable construction to enable your long-term use. You can park several bikes at the same time or just transform it into a single bicycle rack as you need. It's very easy to install and disassemble, fits the vast majority of bike tyres and it can be floor or wall mounted. Keep your bikes in order while saving space with this bike storage rack.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Made from heavy duty steel for long term durability</li><li>• You can transform it into a single bike parking rack</li><li>• Surface is galvanized for protection, outdoor and long term use</li><li>• Space saving and lightweight item</li><li>• Easy to use and clean</li><li>• Great for storing bikes securely in sheds, garages and garden or the workplace etc</li><li>• Requires simple assembly</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel</li><li>• Colour: Silver</li><li>• Overall Dimension: 29.9' L x 13' W x 10.6' H /76L x 33W x 27H cm</li><li>• Spacing between Tyre Pipes: 2.6'/6.5 cm</li><li>• Spacing between Tyre Racks: 10'/25.5 cm</li><li>• Round Pipe Size: Φ0.6' x 0.4' H /Φ1.6  x 1H cm</li><li>• Square Pipe Dimension: 1.2' L x 1.2' W x 0.4' H /3L x 3W x 1H cm</li><li>• Suitable for holding 3 bikes securely in space efficient way</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Stationary Bike Stand;</li></ul>","دراجة حامل ثلاثي,Bicycle rack three tier,ሳይክል ሶስት ቦታ መያዣ,
فضاء تنظيم مرآب,Garage organizer storage,የጋራዥ መደርደሪያ,
صلب مجلفن,Galvanized steel heavy duty,የብረት ዘላቂ መደርደሪያ,
تخزين خارجي,Outdoor storage solution,የውጭ ማከማቻ,
رفوف دراجات,Bicycle parking rack,የብስክሌት ማቆሚያ",Sports & Recreation,Color,Silver,Size,3 Bikes,AA0-023V01SR,53.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/06/18/ACeac319784f9e888.jpg,1
-3-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/18/ACeac319784f9e888.jpg,2
-3-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2024/04/03/hGia2a18ea21d9fe5.jpg,3
-3-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2023/03/25/cm4a0918719db9ea5.jpg,4
-3-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2023/03/25/Z9Z88c18719db9ea5.jpg,5
-3-bike-bicycle-floor-parking-rack-cycling-storage-stand-ground-mount-garage-organizer-for-indoor-and-outdoor-use-black,MERGE, 3-Bike Bicycle Floor Parking Rack Cycling Storage Stand Ground Mount Garage Organizer for Indoor and Outdoor Use Black,"<p>This garage bike rack from [BRAND NAME] is made from heavy duty steel with rust-proof powder coating for sturdy construction to enable your long term use. You can park several bikes at the same time or just transform it into a single bicycle rack as you need. It's very easy to install and disassemble, fits the vast majority of bike tyres and it can be floor or wall mounted. Keep your bikes in order while saving space with this bike storage rack.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Made from heavy duty steel for long term durability</li><li>• You can transform it into a single bike parking rack</li><li>• Surface is galvanized for protection, outdoor and long term use</li><li>• Space saving and lightweight item</li><li>• Easy to use and clean</li><li>• Great for storing bikes securely in sheds, garages and garden or the workplace etc</li><li>• Requires simple assembly</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Steel</li><li>• Colour: Black</li><li>• Overall Dimension: 29.9' L x 13' W x 10.6' H /76L x 33W x 27H cm</li><li>• Spacing between Tyre Pipes: 2.6'/6.5 cm</li><li>• Spacing between Tyre Racks: 10'/25.5 cm</li><li>• Round Pipe Size: Φ0.6' x 0.4' H /Φ1.6  x 1H cm</li><li>• Square Pipe Dimension: 1.2' L x 1.2' W x 0.4' H /3L x 3W x 1H cm</li><li>• Suitable for holding 3 bikes securely in space efficient way</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Bike Parking Stand</li><li>1 x Manual</li></ul>","حامل دراجات, حامل تخزين, حامل أرضي, منظم جراج, حامل حائط, Bike Rack, Bike Storage, Floor Stand, Garage Organizer, Wall Mount, መደረቢ ብሽክለታ, መደረቢ ማከማቻ, መደረቢ መሬት, መደረቢ ጋራዥ, መደረቢ ግድግዳ",Sports & Recreation,Color,Black,Size,3-Bike,AA0-023V01BK,58.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/06/18/iRF069197843a0ba0.jpg,1
